title	author	ave_rating	no_rating	link
Magic Rises (Kate Daniels, #6)	Ilona Andrews	4.43	53,782	https://www.goodreads.com/book/show/11544421-magic-rises
Archangel's Legion (Guild Hunter, #6)	Nalini Singh	4.35	25,794	https://www.goodreads.com/book/show/15808767-archangel-s-legion
MacRieve (Immortals After Dark, #13)	Kresley Cole	4.30	25,501	https://www.goodreads.com/book/show/8158992-macrieve
Fifth Grave Past the Light (Charley Davidson, #5)	Darynda Jones	4.39	35,804	https://www.goodreads.com/book/show/15813668-fifth-grave-past-the-light
Styxx (Dark-Hunter, #22)	Sherrilyn Kenyon	4.58	20,956	https://www.goodreads.com/book/show/15767586-styxx
Reaver (Lords of Deliverance, #5; Demonica, #10)	Larissa Ione	4.42	10,343	https://www.goodreads.com/book/show/11512718-reaver
The Darkest Craving (Lords of The Underworld, #10)	Gena Showalter	4.19	14,372	https://www.goodreads.com/book/show/17251422-the-darkest-craving
Biting Bad (Chicagoland Vampires, #8)	Chloe Neill	4.19	15,975	https://www.goodreads.com/book/show/12958037-biting-bad
Bound by Night (MoonBound Clan Vampire, #1)	Larissa Ione	3.97	7,500	https://www.goodreads.com/book/show/16130410-bound-by-night
Heart of Venom (Elemental Assassin, #9)	Jennifer Estep	4.19	8,057	https://www.goodreads.com/book/show/16130369-heart-of-venom
Kinked (Elder Races, #6)	Thea Harrison	4.13	8,264	https://www.goodreads.com/book/show/15808775-kinked
One Lucky Vampire (Argeneau, #19)	Lynsay Sands	4.15	9,184	https://www.goodreads.com/book/show/17334051-one-lucky-vampire
Tempt the Stars (Cassandra Palmer, #6)	Karen Chance	4.14	8,509	https://www.goodreads.com/book/show/12528745-tempt-the-stars
Affliction (Anita Blake, Vampire Hunter #22)	Laurell K. Hamilton	4.04	20,202	https://www.goodreads.com/book/show/15985372-affliction
Charmed (Death Escorts, #2)	Cambria Hebert	4.32	281	https://www.goodreads.com/book/show/17463583-charmed
The Vampire With the Dragon Tattoo (Love at Stake, #14)	Kerrelyn Sparks	4.18	5,712	https://www.goodreads.com/book/show/17331424-the-vampire-with-the-dragon-tattoo
Possession (Fallen Angels, #5)	J.R. Ward	4.21	11,674	https://www.goodreads.com/book/show/17703444-possession
Black and Blue (Otherworld Assassin, #2)	Gena Showalter	4.18	4,587	https://www.goodreads.com/book/show/17211009-black-and-blue
Dark Lycan (Dark, #21)	Christine Feehan	4.37	9,470	https://www.goodreads.com/book/show/17412093-dark-lycan
Chimes at Midnight (October Daye, #7)	Seanan McGuire	4.37	14,092	https://www.goodreads.com/book/show/10184403-chimes-at-midnight
Darkness Rises (Immortal Guardians, #4)	Dianne Duvall	4.30	5,620	https://www.goodreads.com/book/show/16101233-darkness-rises
The Spider (Elemental Assassin, #10)	Jennifer Estep	4.05	5,815	https://www.goodreads.com/book/show/17571671-the-spider
A Tale of Two Dragons (Dragon Kin, #0.2)	G.A. Aiken	4.27	5,220	https://www.goodreads.com/book/show/17165234-a-tale-of-two-dragons
Cold Blooded (Jessica McClain, #3)	Amanda Carlson	3.93	2,473	https://www.goodreads.com/book/show/17333269-cold-blooded
How to Run with a Naked Werewolf (Naked Werewolf, #3)	Molly Harper	4.15	6,387	https://www.goodreads.com/book/show/17339558-how-to-run-with-a-naked-werewolf
Moonlight (Moon, #1)	Lisa Kessler	3.78	2,257	https://www.goodreads.com/book/show/17834401-moonlight
Omens (Cainsville, #1)	Kelley Armstrong	4.07	19,322	https://www.goodreads.com/book/show/12140024-omens
Vampires Need Not...Apply? (Accidentally Yours, #4)	Mimi Jean Pamfiloff	4.28	1,831	https://www.goodreads.com/book/show/17333471-vampires-need-not-apply
Undead and Unsure (Undead, #12)	MaryJanice Davidson	3.55	3,353	https://www.goodreads.com/book/show/15985377-undead-and-unsure
My Lady Quicksilver (London Steampunk, #3)	Bec McMaster	4.11	4,144	https://www.goodreads.com/book/show/17310126-my-lady-quicksilver
Duncan (The Protectors, #3)	Teresa Gabelman	4.41	4,431	https://www.goodreads.com/book/show/17668962-duncan
Shadowdance (Darkest London, #4)	Kristen Callihan	4.06	3,593	https://www.goodreads.com/book/show/15787204-shadowdance
Shadowed (Dark Protectors, #6)	Rebecca Zanetti	4.40	6,013	https://www.goodreads.com/book/show/17185682-shadowed
Aden (Vampires in America, #7)	D.B. Reynolds	4.22	2,707	https://www.goodreads.com/book/show/17729791-aden
Kitty in the Underworld (Kitty Norville, #12)	Carrie Vaughn	3.73	3,874	https://www.goodreads.com/book/show/16160769-kitty-in-the-underworld
After Dead: What Came Next in the World of Sookie Stackhouse (Sookie Stackhouse, #13.5)	Charlaine Harris	2.99	15,007	https://www.goodreads.com/book/show/17239876-after-dead
Ritual Magic (World of the Lupi, #10)	Eileen Wilks	4.26	3,053	https://www.goodreads.com/book/show/16078492-ritual-magic
Rise of the Gryphon (Belador, #4)	Sherrilyn Kenyon	4.32	2,222	https://www.goodreads.com/book/show/16172171-rise-of-the-gryphon
Enthralled (Breeds #19.5; League of the Black Swan #1.5; Iron Seas #3.5, Children of the Moon #3.5)	Lora Leigh	3.97	3,054	https://www.goodreads.com/book/show/15808710-enthralled
Darkness Splintered (Dark Angels, #6)	Keri Arthur	4.20	2,784	https://www.goodreads.com/book/show/16144868-darkness-splintered
Hunter's Heart (Alpha Pack, #4)	J.D. Tyler	4.05	2,349	https://www.goodreads.com/book/show/15816412-hunter-s-heart
Hunted (Vampires in America, #6.5)	D.B. Reynolds	4.23	1,765	https://www.goodreads.com/book/show/18010315-hunted
Dark Witch (The Cousins O'Dwyer Trilogy, #1)	Nora Roberts	3.94	58,457	https://www.goodreads.com/book/show/16158558-dark-witch
Jaded Touch (Vesper, #2)	Nola Sarina	4.27	49	https://www.goodreads.com/book/show/18140965-jaded-touch
Born in Blood (The Sentinels, #1)	Alexandra Ivy	3.84	2,748	https://www.goodreads.com/book/show/17802756-born-in-blood
Eternal Sin (Mark of the Vampire, #6)	Laura Wright	4.22	789	https://www.goodreads.com/book/show/15737851-eternal-sin
Carniepunk	Rachel Caine	3.64	3,052	https://www.goodreads.com/book/show/16130371-carniepunk
A Cursed Embrace (Weird Girls, #2)	Cecy Robson	4.13	2,784	https://www.goodreads.com/book/show/15808592-a-cursed-embrace
Talon/Xavier (Bayou Heat, #5-6)	Alexandra Ivy	4.16	1,910	https://www.goodreads.com/book/show/16170776-talon-xavier
Midnight's Captive (Dark Warriors, #6)	Donna Grant	4.38	1,579	https://www.goodreads.com/book/show/16034228-midnight-s-captive
Taunting Destiny (The Fae Chronicles, #2)	Amelia Hutchins	4.33	24,134	https://www.goodreads.com/book/show/17980013-taunting-destiny
White Trash Zombie Apocalypse (White Trash Zombie, #3)	Diana Rowland	4.01	4,786	https://www.goodreads.com/book/show/15738579-white-trash-zombie-apocalypse
Night Vision (Indigo Court, #4)	Yasmine Galenorn	4.23	1,271	https://www.goodreads.com/book/show/15743468-night-vision
The Sharpest Blade (Shadow Reader, #3)	Sandy Williams	3.93	2,181	https://www.goodreads.com/book/show/17211803-the-sharpest-blade
Crashing Down to Earth (Crashing Down to Earth, #1)	Terry Reid	4.38	125	https://www.goodreads.com/book/show/18136407-crashing-down-to-earth
Must Love Fangs (Midnight Liaisons, #3)	Jessica Sims	3.86	1,918	https://www.goodreads.com/book/show/16130304-must-love-fangs
Deception Cove (Rainshadow, #2; Ghost Hunters, #10)	Jayne Castle	4.16	5,089	https://www.goodreads.com/book/show/15810877-deception-cove
The Wicked (Elder Races, #5.5)	Thea Harrison	3.98	4,347	https://www.goodreads.com/book/show/17975219-the-wicked
Hell Bent (Broken Magic, #1)	Devon Monk	3.93	1,398	https://www.goodreads.com/book/show/16158553-hell-bent
Jaguar Fever (Heart of the Jaguar, #2)	Terry Spear	4.08	877	https://www.goodreads.com/book/show/15942615-jaguar-fever
Beg Me to Slay	Lisa Kessler	4.04	352	https://www.goodreads.com/book/show/18593150-beg-me-to-slay
Midnight's Temptation (Dark Warriors, #7)	Donna Grant	4.44	1,470	https://www.goodreads.com/book/show/16108867-midnight-s-temptation
A Touch of Midnight (Midnight Breed, #0.5)	Lara Adrian	4.08	9,990	https://www.goodreads.com/book/show/18171223-a-touch-of-midnight
Midnight's Promise (Dark Warriors, #8)	Donna Grant	4.44	1,389	https://www.goodreads.com/book/show/16108870-midnight-s-promise
Terminated (Revivalist, #3)	Rachel Caine	3.95	1,432	https://www.goodreads.com/book/show/15790603-terminated
Elysian Fields (Sentinels of New Orleans, #3)	Suzanne Johnson	4.08	1,239	https://www.goodreads.com/book/show/16059404-elysian-fields
Tall, Dark, and Vampire (Dead in the City, #1)	Sara Humphreys	3.94	1,349	https://www.goodreads.com/book/show/15942629-tall-dark-and-vampire
Last Blood (House of Comarré, #5)	Kristen Painter	4.15	1,601	https://www.goodreads.com/book/show/15999432-last-blood
Black Heart (Black Wings, #6)	Christina Henry	4.14	2,073	https://www.goodreads.com/book/show/15808774-black-heart
Forgotten Sins (Sin Brothers, #1)	Rebecca Zanetti	4.03	9,102	https://www.goodreads.com/book/show/17333872-forgotten-sins
Cloaked in Fur (The Wulfkin Legacy #1)	T.F. Walsh	4.11	158	https://www.goodreads.com/book/show/18132518-cloaked-in-fur
The Art of Stealing Time (Time Thief, #2)	Katie MacAlister	3.70	731	https://www.goodreads.com/book/show/15808640-the-art-of-stealing-time
Darkness Unleashed (Order of the Blade #7)	Stephanie Rowe	4.37	1,217	https://www.goodreads.com/book/show/17904225-darkness-unleashed
Wrong Ways Down (Downside Ghosts, #1.5)	Stacia Kane	4.19	1,558	https://www.goodreads.com/book/show/17374209-wrong-ways-down
Hunted (The Gates Legacy, #1)	Lorenz Font	4.32	90	https://www.goodreads.com/book/show/23206881-hunted
