title	author	ave_rating	no_rating	link
King of Scars (King of Scars, #1)	Leigh Bardugo	4.19	107,547	https://www.goodreads.com/book/show/36307634-king-of-scars
The Wicked King (The Folk of the Air, #2)	Holly Black	4.33	291,499	https://www.goodreads.com/book/show/26032887-the-wicked-king
Holy Sister (Book of the Ancestor, #3)	Mark Lawrence	4.33	21,428	https://www.goodreads.com/book/show/38099642-holy-sister
The Priory of the Orange Tree	Samantha Shannon	4.22	75,389	https://www.goodreads.com/book/show/29774026-the-priory-of-the-orange-tree
Storm Cursed (Mercy Thompson, #11)	Patricia Briggs	4.43	28,128	https://www.goodreads.com/book/show/25026912-storm-cursed
The Gilded Wolves (The Gilded Wolves, #1)	Roshani Chokshi	3.74	29,541	https://www.goodreads.com/book/show/39863498-the-gilded-wolves
Dark Age (Red Rising Saga, #5)	Pierce Brown	4.43	31,005	https://www.goodreads.com/book/show/29226553-dark-age
Darkdawn (The Nevernight Chronicle, #3)	Jay Kristoff	4.31	28,078	https://www.goodreads.com/book/show/23264672-darkdawn
Descendant of the Crane	Joan He	3.64	7,743	https://www.goodreads.com/book/show/41219451-descendant-of-the-crane
We Hunt the Flame (Sands of Arawiya, #1)	Hafsah Faizal	3.95	40,207	https://www.goodreads.com/book/show/36492488-we-hunt-the-flame
The Burning White (Lightbringer, #5)	Brent Weeks	4.28	24,313	https://www.goodreads.com/book/show/30169100-the-burning-white
The Winter of the Witch (The Winternight Trilogy, #3)	Katherine Arden	4.50	52,999	https://www.goodreads.com/book/show/36621586-the-winter-of-the-witch
In an Absent Dream (Wayward Children, #4)	Seanan McGuire	4.17	22,850	https://www.goodreads.com/book/show/38244358-in-an-absent-dream
The Raven Tower	Ann Leckie	3.93	15,039	https://www.goodreads.com/book/show/39395857-the-raven-tower
A Curse So Dark and Lonely (Cursebreakers, #1)	Brigid Kemmerer	4.07	94,631	https://www.goodreads.com/book/show/43204703-a-curse-so-dark-and-lonely
Children of Virtue and Vengeance (Legacy of Orïsha, #2)	Tomi Adeyemi	3.87	48,839	https://www.goodreads.com/book/show/39122774-children-of-virtue-and-vengeance
Bloodwitch (The Witchlands, #3)	Susan Dennard	4.28	9,824	https://www.goodreads.com/book/show/39863277-bloodwitch
Ninth House (Alex Stern, #1)	Leigh Bardugo	4.04	151,877	https://www.goodreads.com/book/show/43263680-ninth-house
Starsight (Skyward, #2)	Brandon Sanderson	4.42	54,948	https://www.goodreads.com/book/show/42769202-starsight
Wayward Son (Simon Snow, #2)	Rainbow Rowell	3.98	77,302	https://www.goodreads.com/book/show/44034303-wayward-son
Tiamat's Wrath (The Expanse, #8)	James S.A. Corey	4.55	42,481	https://www.goodreads.com/book/show/28335698-tiamat-s-wrath
The Kingdom of Copper (The Daevabad Trilogy, #2)	S.A. Chakraborty	4.40	35,391	https://www.goodreads.com/book/show/35839460-the-kingdom-of-copper
The Dragon Republic (The Poppy War, #2)	R.F. Kuang	4.37	34,801	https://www.goodreads.com/book/show/41118857-the-dragon-republic
Children of Ruin (Children of Time, #2)	Adrian Tchaikovsky	4.05	20,043	https://www.goodreads.com/book/show/40376072-children-of-ruin
The Ruin of Kings (A Chorus of Dragons #1)	Jenn Lyons	3.80	7,904	https://www.goodreads.com/book/show/39863237-the-ruin-of-kings
The Hod King (The Books of Babel, #3)	Josiah Bancroft	4.51	7,633	https://www.goodreads.com/book/show/32998292-the-hod-king
Peace Talks (The Dresden Files, #16)	Jim Butcher	4.21	35,154	https://www.goodreads.com/book/show/22249640-peace-talks
Age of Legend (The Legends of the First Empire, #4)	Michael J. Sullivan	4.35	8,855	https://www.goodreads.com/book/show/42592353-age-of-legend
Wicked Saints (Something Dark and Holy, #1)	Emily A. Duncan	3.58	25,253	https://www.goodreads.com/book/show/36118682-wicked-saints
Aurora Rising (The Aurora Cycle, #1)	Amie Kaufman	4.13	49,026	https://www.goodreads.com/book/show/30075662-aurora-rising
The Light of All That Falls (The Licanius Trilogy, #3)	James Islington	4.41	11,521	https://www.goodreads.com/book/show/36518534-the-light-of-all-that-falls
Black Leopard, Red Wolf (The Dark Star Trilogy #1)	Marlon James	3.43	20,011	https://www.goodreads.com/book/show/40524312-black-leopard-red-wolf
Middlegame (Middlegame, #1)	Seanan McGuire	4.03	20,441	https://www.goodreads.com/book/show/35965482-middlegame
Dragon Pearl (Thousand Worlds, #1)	Yoon Ha Lee	3.83	7,890	https://www.goodreads.com/book/show/34966859-dragon-pearl
Wild Country (The World of the Others, #2; The Others, #7)	Anne Bishop	4.25	9,502	https://www.goodreads.com/book/show/40508188-wild-country
White Stag (Permafrost, #1)	Kara Barbieri	3.69	2,859	https://www.goodreads.com/book/show/39863517-white-stag
Gods of Jade and Shadow	Silvia Moreno-Garcia	3.91	40,009	https://www.goodreads.com/book/show/36510722-gods-of-jade-and-shadow
Gideon the Ninth (The Locked Tomb, #1)	Tamsyn Muir	4.20	61,340	https://www.goodreads.com/book/show/42036538-gideon-the-ninth
Blood of Empire (Gods of Blood and Powder, #3)	Brian McClellan	4.42	6,534	https://www.goodreads.com/book/show/28811019-blood-of-empire
This Is How You Lose the Time War	Amal El-Mohtar	3.96	73,478	https://www.goodreads.com/book/show/43352954-this-is-how-you-lose-the-time-war
A Little Hatred (The Age of Madness, #1)	Joe Abercrombie	4.45	23,384	https://www.goodreads.com/book/show/36452010-a-little-hatred
The Fever King (Feverwake, #1)	Victoria Lee	3.86	7,063	https://www.goodreads.com/book/show/39897058-the-fever-king
Storm of Locusts (The Sixth World, #2)	Rebecca Roanhorse	4.20	8,433	https://www.goodreads.com/book/show/37920490-storm-of-locusts
A Memory Called Empire (Teixcalaan #1)	Arkady Martine	4.14	32,230	https://www.goodreads.com/book/show/37794149-a-memory-called-empire
Ship of Smoke and Steel (The Wells of Sorcery, #1)	Django Wexler	3.87	2,678	https://www.goodreads.com/book/show/34618380-ship-of-smoke-and-steel
Courting Darkness (Courting Darkness Duology, #1)	Robin LaFevers	3.88	4,357	https://www.goodreads.com/book/show/37569347-courting-darkness
Finale (Caraval, #3)	Stephanie Garber	4.20	64,981	https://www.goodreads.com/book/show/40381392-finale
The Tyrant’s Tomb (The Trials of Apollo, #4)	Rick Riordan	4.33	42,236	https://www.goodreads.com/book/show/28006109-the-tyrant-s-tomb
The Toll (Arc of a Scythe, #3)	Neal Shusterman	4.22	69,256	https://www.goodreads.com/book/show/43822024-the-toll
The Light Brigade	Kameron Hurley	3.92	8,203	https://www.goodreads.com/book/show/40523931-the-light-brigade
The City in the Middle of the Night	Charlie Jane Anders	3.51	9,267	https://www.goodreads.com/book/show/37534907-the-city-in-the-middle-of-the-night
The Candle and the Flame	Nafiza Azad	3.75	2,527	https://www.goodreads.com/book/show/39821312-the-candle-and-the-flame
The Red Scrolls of Magic (The Eldest Curses #1)	Cassandra Clare	4.16	36,901	https://www.goodreads.com/book/show/30295312-the-red-scrolls-of-magic
The Starless Sea	Erin Morgenstern	3.84	137,967	https://www.goodreads.com/book/show/42730332-the-starless-sea
Crown of Feathers (Crown of Feathers, #1)	Nicki Pau Preto	4.13	9,149	https://www.goodreads.com/book/show/35715518-crown-of-feathers
Ancestral Night (White Space #1)	Elizabeth Bear	3.78	4,068	https://www.goodreads.com/book/show/26159745-ancestral-night
A Time of Blood (Of Blood and Bone, #2)	John Gwynne	4.37	3,816	https://www.goodreads.com/book/show/37917915-a-time-of-blood
Jade War (The Green Bone Saga, #2)	Fonda Lee	4.47	7,244	https://www.goodreads.com/book/show/37578998-jade-war
Empress of Forever	Max Gladstone	3.82	3,241	https://www.goodreads.com/book/show/40380954-empress-of-forever
Vortex Visions (Air Awakens: Vortex Chronicles, #1)	Elise Kova	3.98	3,726	https://www.goodreads.com/book/show/41834793-vortex-visions
Four Dead Queens	Astrid Scholte	3.79	18,502	https://www.goodreads.com/book/show/40367270-four-dead-queens
A Brightness Long Ago	Guy Gavriel Kay	4.17	4,986	https://www.goodreads.com/book/show/41458677-a-brightness-long-ago
The Harp of Kings (Warrior Bards, #1)	Juliet Marillier	4.07	6,425	https://www.goodreads.com/book/show/43316755-the-harp-of-kings
The World of Throne of Glass	Sarah J. Maas	4.43	760	https://www.goodreads.com/book/show/33590859-the-world-of-throne-of-glass
Undying (Unearthed, #2)	Amie Kaufman	3.83	2,441	https://www.goodreads.com/book/show/26839798-undying
Kellanved's Reach (Path to Ascendancy, #3)	Ian C. Esslemont	4.17	2,584	https://www.goodreads.com/book/show/33741638-kellanved-s-reach
The Bird King	G. Willow Wilson	3.74	6,768	https://www.goodreads.com/book/show/40642333-the-bird-king
Empire of Grass (The Last King of Osten Ard #2)	Tad Williams	4.32	1,728	https://www.goodreads.com/book/show/21845219-empire-of-grass
The Kingdom of Back	Marie Lu	3.72	15,789	https://www.goodreads.com/book/show/34213299-the-kingdom-of-back
Loki: Where Mischief Lies	Mackenzi Lee	3.95	9,181	https://www.goodreads.com/book/show/37076222-loki
Return of the Thief (The Queen's Thief, #6)	Megan Whalen Turner	4.49	6,629	https://www.goodreads.com/book/show/11503920-return-of-the-thief
Deathcaster (Shattered Realms, #4)	Cinda Williams Chima	4.25	4,459	https://www.goodreads.com/book/show/39320115-deathcaster
The Savior (Black Dagger Brotherhood, #17)	J.R. Ward	4.44	17,189	https://www.goodreads.com/book/show/42121039-the-savior
Once & Future (Once & Future #1)	A.R. Capetta	3.56	7,332	https://www.goodreads.com/book/show/36233085-once-future
Here and Now and Then	Mike Chen	3.76	7,033	https://www.goodreads.com/book/show/36630924-here-and-now-and-then
The Legends of Eve: A Warrior's Past (A Warrior's Past Septology, #1)	Anonymous .	4.33	166	https://www.goodreads.com/book/show/41026160-the-legends-of-eve
The Ten Thousand Doors of January	Alix E. Harrow	4.06	83,969	https://www.goodreads.com/book/show/43517459-the-ten-thousand-doors-of-january
The Testaments (The Handmaid's Tale, #2)	Margaret Atwood	4.20	274,914	https://www.goodreads.com/book/show/42975172-the-testaments
