title	author	ave_rating	no_rating	link
The Bands of Mourning (Mistborn, #6)	Brandon Sanderson	4.39	91,613	https://www.goodreads.com/book/show/18739426-the-bands-of-mourning
Calamity (Reckoners, #3)	Brandon Sanderson	4.19	68,159	https://www.goodreads.com/book/show/15704486-calamity
The Blood Mirror (Lightbringer, #4)	Brent Weeks	4.34	39,441	https://www.goodreads.com/book/show/17570538-the-blood-mirror
The Wheel of Osheim (The Red Queen's War, #3)	Mark Lawrence	4.33	14,597	https://www.goodreads.com/book/show/27154427-the-wheel-of-osheim
Age of Myth (The Legends of the First Empire, #1)	Michael J. Sullivan	4.23	28,943	https://www.goodreads.com/book/show/26863057-age-of-myth
Morning Star (Red Rising Saga, #3)	Pierce Brown	4.47	142,767	https://www.goodreads.com/book/show/18966806-morning-star
The Last Mortal Bond (Chronicle of the Unhewn Throne, #3)	Brian Staveley	4.06	15,317	https://www.goodreads.com/book/show/20753341-the-last-mortal-bond
A Gathering of Shadows (Shades of Magic, #2)	V.E. Schwab	4.24	138,719	https://www.goodreads.com/book/show/20764879-a-gathering-of-shadows
Sharp Ends (First Law World, #7)	Joe Abercrombie	4.15	13,439	https://www.goodreads.com/book/show/26030742-sharp-ends
Babylon's Ashes (The Expanse, #6)	James S.A. Corey	4.22	58,444	https://www.goodreads.com/book/show/25877663-babylon-s-ashes
City of Blades (The Divine Cities, #2)	Robert Jackson Bennett	4.21	13,874	https://www.goodreads.com/book/show/23909755-city-of-blades
Fire Touched (Mercy Thompson, #9)	Patricia Briggs	4.34	45,242	https://www.goodreads.com/book/show/25776210-fire-touched
Marked in Flesh (The Others, #4)	Anne Bishop	4.23	27,573	https://www.goodreads.com/book/show/22062202-marked-in-flesh
Children of Earth and Sky	Guy Gavriel Kay	4.14	5,766	https://www.goodreads.com/book/show/25938417-children-of-earth-and-sky
The Hanging Tree (Rivers of London, #6)	Ben Aaronovitch	4.21	29,901	https://www.goodreads.com/book/show/21479290-the-hanging-tree
Staked (The Iron Druid Chronicles, #8)	Kevin Hearne	4.24	20,281	https://www.goodreads.com/book/show/16280689-staked
The Obelisk Gate (The Broken Earth, #2)	N.K. Jemisin	4.27	120,777	https://www.goodreads.com/book/show/26228034-the-obelisk-gate
The Raven King (The Raven Cycle, #4)	Maggie Stiefvater	4.21	127,718	https://www.goodreads.com/book/show/17378527-the-raven-king
Fall of Light (The Kharkanas Trilogy, #2)	Steven Erikson	4.15	3,113	https://www.goodreads.com/book/show/19381626-fall-of-light
