title	author	ave_rating	no_rating	link
Fugitive Telemetry (The Murderbot Diaries, #6)	Martha Wells	4.33	25,569	https://www.goodreads.com/book/show/53205854-fugitive-telemetry
Cytonic (Skyward, #3)	Brandon Sanderson	4.28	3,206	https://www.goodreads.com/book/show/43606157-cytonic
A Desolation Called Peace (Teixcalaan, #2)	Arkady Martine	4.39	10,484	https://www.goodreads.com/book/show/45154547-a-desolation-called-peace
Empire of the Vampire (Empire of the Vampire, #1)	Jay Kristoff	4.47	9,383	https://www.goodreads.com/book/show/43728380-empire-of-the-vampire
Project Hail Mary	Andy Weir	4.53	152,599	https://www.goodreads.com/book/show/54493401-project-hail-mary
She Who Became the Sun (The Radiant Emperor, #1)	Shelley Parker-Chan	4.02	11,572	https://www.goodreads.com/book/show/48727813-she-who-became-the-sun
Rule of Wolves (King of Scars, #2)	Leigh Bardugo	4.41	63,884	https://www.goodreads.com/book/show/36307674-rule-of-wolves
The Doors of Stone (The Kingkiller Chronicle, #3)	Patrick Rothfuss	3.63	4,046	https://www.goodreads.com/book/show/21032488-the-doors-of-stone
The Galaxy, and the Ground Within (Wayfarers, #4)	Becky Chambers	4.45	12,805	https://www.goodreads.com/book/show/50209317-the-galaxy-and-the-ground-within
Leviathan Falls (The Expanse #9)	James S.A. Corey	4.61	2,233	https://www.goodreads.com/book/show/28335699-leviathan-falls
A Master of Djinn (Dead Djinn Universe, #1)	P. Djèlí Clark	4.19	6,529	https://www.goodreads.com/book/show/52504334-a-master-of-djinn
The Last Graduate (The Scholomance, #2)	Naomi Novik	4.40	21,141	https://www.goodreads.com/book/show/55354918-the-last-graduate
A Psalm for the Wild-Built (Monk & Robot, #1)	Becky Chambers	4.32	12,030	https://www.goodreads.com/book/show/40864002-a-psalm-for-the-wild-built
A Court of Silver Flames (A Court of Thorns and Roses, #4)	Sarah J. Maas	4.39	204,248	https://www.goodreads.com/book/show/31050237-a-court-of-silver-flames
Jade Legacy (The Green Bone Saga, #3)	Fonda Lee	4.66	593	https://www.goodreads.com/book/show/51057191-jade-legacy
The Winds of Winter (A Song of Ice and Fire, #6)	George R.R. Martin	4.40	9,145	https://www.goodreads.com/book/show/12111823-the-winds-of-winter
The Thorn of Emberlain (Gentleman Bastard, #4)	Scott Lynch	4.30	2,341	https://www.goodreads.com/book/show/8074907-the-thorn-of-emberlain
Across the Green Grass Fields (Wayward Children, #6)	Seanan McGuire	3.83	10,369	https://www.goodreads.com/book/show/53205924-across-the-green-grass-fields
The Jasmine Throne (Burning Kingdoms, #1)	Tasha Suri	4.24	5,582	https://www.goodreads.com/book/show/50523477-the-jasmine-throne
Blood Heir (Aurelia Ryder, #1)	Ilona Andrews	4.45	14,982	https://www.goodreads.com/book/show/52891880-blood-heir
Untitled (Alex Stern, #2)	Leigh Bardugo	4.49	103	https://www.goodreads.com/book/show/34019110-untitled
The Wisdom of Crowds (The Age of Madness, #3)	Joe Abercrombie	4.63	7,881	https://www.goodreads.com/book/show/40701780-the-wisdom-of-crowds
Untitled (Threads of Power, #1)	V.E. Schwab	4.08	38	https://www.goodreads.com/book/show/36140857-untitled
Under the Whispering Door	T.J. Klune	4.30	24,641	https://www.goodreads.com/book/show/53205888-under-the-whispering-door
Wild Sign (Alpha & Omega, #6)	Patricia Briggs	4.52	14,309	https://www.goodreads.com/book/show/54325980-wild-sign
The Gilded Ones (The Gilded Ones, #1)	Namina Forna	4.05	21,195	https://www.goodreads.com/book/show/40024121-the-gilded-ones
The Witness for the Dead (The Cemeteries of Amalo, #1)	Katherine Addison	4.14	3,608	https://www.goodreads.com/book/show/41302953-the-witness-for-the-dead
The Shadow of the Gods (The Bloodsworn Saga, #1)	John Gwynne	4.35	5,288	https://www.goodreads.com/book/show/52694527-the-shadow-of-the-gods
The Chosen and the Beautiful	Nghi Vo	3.65	6,648	https://www.goodreads.com/book/show/54102719-the-chosen-and-the-beautiful
Remote Control	Nnedi Okorafor	3.90	8,562	https://www.goodreads.com/book/show/34215764-remote-control
The Echo Wife	Sarah Gailey	3.65	15,459	https://www.goodreads.com/book/show/52379735-the-echo-wife
House of Sky and Breath (Crescent City, #2)	Sarah J. Maas	4.66	731	https://www.goodreads.com/book/show/40132775-house-of-sky-and-breath
The High Auction (Wisdom Revolution, #1)	Misba	4.72	647	https://www.goodreads.com/book/show/57313112-the-high-auction
The Hidden Palace (The Golem and the Jinni, #2)	Helene Wecker	4.21	6,125	https://www.goodreads.com/book/show/36300633-the-hidden-palace
Hall of Smoke (Hall of Smoke, #1)	H.M. Long	3.85	1,412	https://www.goodreads.com/book/show/53759101-hall-of-smoke
The Unbroken (Magic of the Lost, #1)	C.L. Clark	3.91	3,096	https://www.goodreads.com/book/show/54467051-the-unbroken
The Witch's Heart	Genevieve Gornichec	4.09	14,755	https://www.goodreads.com/book/show/53438195-the-witch-s-heart
Fireheart Tiger	Aliette de Bodard	3.54	2,662	https://www.goodreads.com/book/show/53317495-fireheart-tiger
Sorrowland	Rivers Solomon	3.85	4,818	https://www.goodreads.com/book/show/48915089-sorrowland
The Empire's Ruin (Ashes of the Unhewn Throne, #1)	Brian Staveley	4.47	1,073	https://www.goodreads.com/book/show/39863316-the-empire-s-ruin
Winter's Orbit	Everina Maxwell	4.05	9,210	https://www.goodreads.com/book/show/53205912-winter-s-orbit
The Mask of Mirrors (Rook & Rose, #1)	M.A. Carrick	4.06	2,370	https://www.goodreads.com/book/show/51340378-the-mask-of-mirrors
The Blacktongue Thief (Blacktongue, #1)	Christopher Buehlman	4.24	4,929	https://www.goodreads.com/book/show/55077697-the-blacktongue-thief
Persephone Station	Stina Leicht	3.48	2,262	https://www.goodreads.com/book/show/49295293-persephone-station
For the Wolf (Wilderwood, #1)	Hannah F. Whitten	3.70	11,403	https://www.goodreads.com/book/show/53418394-for-the-wolf
Mister Impossible (Dreamer Trilogy, #2)	Maggie Stiefvater	4.20	8,894	https://www.goodreads.com/book/show/31373233-mister-impossible
Nolyn (The Rise and Fall, #1)	Michael J. Sullivan	4.27	1,978	https://www.goodreads.com/book/show/34807427-nolyn
Dark Rise (Dark Rise, #1)	C.S. Pacat	4.18	3,168	https://www.goodreads.com/book/show/55424891-dark-rise
The Girl and the Mountain (Book of the Ice #2)	Mark Lawrence	4.22	2,538	https://www.goodreads.com/book/show/50742872-the-girl-and-the-mountain
The Last Watch (The Divide, #1)	J.S. Dewes	4.02	3,258	https://www.goodreads.com/book/show/53205794-the-last-watch
When Sorrows Come (October Daye, #15)	Seanan McGuire	4.47	2,657	https://www.goodreads.com/book/show/45434015-when-sorrows-come
The God is Not Willing (Witness, #1)	Steven Erikson	4.66	1,137	https://www.goodreads.com/book/show/41555932-the-god-is-not-willing
Calculated Risks (InCryptid, #10)	Seanan McGuire	4.22	2,082	https://www.goodreads.com/book/show/51800069-calculated-risks
Winterkeep (Graceling Realm, #4)	Kristin Cashore	4.06	7,405	https://www.goodreads.com/book/show/53624358-winterkeep
A Sky Beyond the Storm (An Ember in the Ashes, #4)	Sabaa Tahir	4.36	30,505	https://www.goodreads.com/book/show/42302381-a-sky-beyond-the-storm
The Wolf and the Woodsman	Ava Reid	3.61	6,175	https://www.goodreads.com/book/show/48915408-the-wolf-and-the-woodsman
Witches Steeped in Gold (Witches Steeped in Gold, #1)	Ciannon Smart	3.29	3,316	https://www.goodreads.com/book/show/51813582-witches-steeped-in-gold
The Councillor (The Councillor, #1)	E.J. Beaton	4.14	627	https://www.goodreads.com/book/show/54638560-the-councillor
