title	author	ave_rating	no_rating	link
The Short Life of Sparrows	Emm Cole	3.91	293	https://www.goodreads.com/book/show/23290653-the-short-life-of-sparrows
The Vampire's Hourglass	Shayne Leighton	4.02	48	https://www.goodreads.com/book/show/23289240-the-vampire-s-hourglass
Ascension (The Demon Hunters, #1)	A.S. Fenichel	3.57	299	https://www.goodreads.com/book/show/22595242-ascension
Slimy Underbelly (Dan Shamble, Zombie PI, #4)	Kevin J. Anderson	3.88	356	https://www.goodreads.com/book/show/19083266-slimy-underbelly
Blood Moon (The Sinclair Pack #2)	M.A. Grant	4.42	33	https://www.goodreads.com/book/show/22569085-blood-moon
Spirit Warrior (Spirit Pass, #2)	S.E. Smith	4.06	434	https://www.goodreads.com/book/show/23340316-spirit-warrior
Dark Sacrifice (Dark Paradise #2)	Angie Sandro	4.04	91	https://www.goodreads.com/book/show/20694658-dark-sacrifice
The Void (Witching Savannah, #3)	J.D. Horn	3.87	7,644	https://www.goodreads.com/book/show/22046823-the-void
Kiss of Snow (Psy-Changeling, #10)	Nalini Singh	4.45	29,084	https://www.goodreads.com/book/show/11014249-kiss-of-snow
Jacob's Ladder (Tales of the Were: String of Fate #3)	Bianca D'Arc	4.30	453	https://www.goodreads.com/book/show/22033887-jacob-s-ladder
That Voodoo That You Do (Crescent City Magic #1)	Lorelei Delille	3.80	15	https://www.goodreads.com/book/show/23630337-that-voodoo-that-you-do
Maya: Wisdom from the Queen (Ridgeville, #11)	Celia Kyle	3.96	954	https://www.goodreads.com/book/show/23152453-maya
Kissed by Ice (Sunwalker Saga, #5)	Shéa MacLeod	4.10	635	https://www.goodreads.com/book/show/17930727-kissed-by-ice
Her Forbidden Alpha (Colliding Worlds, #2)	Tabitha Conall	4.22	189	https://www.goodreads.com/book/show/22944403-her-forbidden-alpha
Black Dog (Hellhound Chronicles, #1)	Caitlin Kittredge	3.36	585	https://www.goodreads.com/book/show/20705717-black-dog
Incarnate (The Spellmason Chronicles, #3)	Anton Strout	3.76	122	https://www.goodreads.com/book/show/20949492-incarnate
Beyond the Night	Thea Devine	4.00	2	https://www.goodreads.com/book/show/16058234-beyond-the-night
Out of Control (The Sentinels, #0.5)	Alexandra Ivy	3.84	669	https://www.goodreads.com/book/show/22718850-out-of-control
Taming Her Hybrid Beast (Sweet Water #6)	Jenika Snow	3.90	287	https://www.goodreads.com/book/show/23249182-taming-her-hybrid-beast
Furious Fire (Grimm's Circle, #8)	Shiloh Walker	3.90	50	https://www.goodreads.com/book/show/23089906-furious-fire
Ever After (Transplanted Tales, #4)	Kate SeRine	4.01	282	https://www.goodreads.com/book/show/18269799-ever-after
Wicked (A Wicked Trilogy, #1)	Jennifer L. Armentrout	3.98	41,768	https://www.goodreads.com/book/show/22895264-wicked
A Hero for the Empire (The Dragon's Bidding, #1)	Christina Westcott	3.77	149	https://www.goodreads.com/book/show/22396223-a-hero-for-the-empire
In the Void (Tales from the Edge, #2)	Sheryl Nantus	3.79	53	https://www.goodreads.com/book/show/22446853-in-the-void
Plague World (Ashley Parker, #3)	Dana Fredsti	3.91	424	https://www.goodreads.com/book/show/18248513-plague-world
Capturing Caroline (Mates of the Lycaon, #3)	Anya Bast	3.93	71	https://www.goodreads.com/book/show/23292588-capturing-caroline
The Vampire's Love (Other World Series #2)	Ramona Gray	3.99	335	https://www.goodreads.com/book/show/24678184-the-vampire-s-love
The Vampire's Kiss (Other World Series #1)	Ramona Gray	3.79	788	https://www.goodreads.com/book/show/23357801-the-vampire-s-kiss
Wild Need (Chiasson, #3)	Donna Grant	4.23	323	https://www.goodreads.com/book/show/20483172-wild-need
The Hunger (Rogues of Scotland, #2)	Donna Grant	4.11	417	https://www.goodreads.com/book/show/23121408-the-hunger
Devil to Pay (Eternity Gambit #1)	Renee Bernard	4.27	33	https://www.goodreads.com/book/show/22743186-devil-to-pay
A Hunger Like No Other (Immortals After Dark, #1)	Kresley Cole	4.12	77,308	https://www.goodreads.com/book/show/6473141-a-hunger-like-no-other
Abracadaver (Esther Diamond, #7)	Laura Resnick	3.81	459	https://www.goodreads.com/book/show/21840424-abracadaver
Demon's Vow (The Asylum Tales #3.2)	Jocelynn Drake	4.00	269	https://www.goodreads.com/book/show/20957430-demon-s-vow
