title	author	ave_rating	no_rating	link
Magic Shifts (Kate Daniels, #8)	Ilona Andrews	4.40	39,387	https://www.goodreads.com/book/show/17333171-magic-shifts
Archangel's Enigma (Guild Hunter, #8)	Nalini Singh	4.43	16,589	https://www.goodreads.com/book/show/17409842-archangel-s-enigma
Sweet Ruin (Immortals After Dark, #15)	Kresley Cole	4.32	15,202	https://www.goodreads.com/book/show/24002318-sweet-ruin
Blood Kiss (Black Dagger Legacy, #1)	J.R. Ward	4.28	28,947	https://www.goodreads.com/book/show/24903031-blood-kiss
Dragonbane (Dark-Hunter, #24; Lords of Avalon, #4; Were-Hunter, #9; Hellchaser, #6)	Sherrilyn Kenyon	4.19	9,423	https://www.goodreads.com/book/show/22719550-dragonbane
Born of Betrayal (The League: Nemesis Rising #8)	Sherrilyn Kenyon	4.43	6,132	https://www.goodreads.com/book/show/23848002-born-of-betrayal
A Red-Rose Chain (October Daye, #9)	Seanan McGuire	4.30	9,558	https://www.goodreads.com/book/show/15748535-a-red-rose-chain
Reap the Wind (Cassandra Palmer, #7)	Karen Chance	4.07	4,946	https://www.goodreads.com/book/show/18627947-reap-the-wind
Shadow's End (Elder Races, #9)	Thea Harrison	4.08	4,119	https://www.goodreads.com/book/show/24667221-shadow-s-end
Spider's Trap (Elemental Assassin, #13)	Jennifer Estep	4.16	4,244	https://www.goodreads.com/book/show/23492543-spider-s-trap
Feel the Burn (Dragon Kin, #8)	G.A. Aiken	4.29	4,986	https://www.goodreads.com/book/show/23453137-feel-the-burn
The Veil (Devil's Isle, #1)	Chloe Neill	3.70	5,444	https://www.goodreads.com/book/show/21415815-the-veil
The Drafter (The Peri Reed Chronicles, #1)	Kim Harrison	3.62	7,285	https://www.goodreads.com/book/show/23492477-the-drafter
Bound to Darkness (Midnight Breed #13)	Lara Adrian	4.27	4,748	https://www.goodreads.com/book/show/23348553-bound-to-darkness
Dark Ghost (Dark, #24)	Christine Feehan	4.13	7,051	https://www.goodreads.com/book/show/22152434-dark-ghost
About a Vampire (Argeneau, #22)	Lynsay Sands	4.03	6,367	https://www.goodreads.com/book/show/24664678-about-a-vampire
Earth Bound (Sea Haven/Sisters of the Heart, #4)	Christine Feehan	4.30	6,842	https://www.goodreads.com/book/show/22151847-earth-bound
Stroke of Midnight (Midnight Breed #13.5)	Lara Adrian	4.13	2,164	https://www.goodreads.com/book/show/23269573-stroke-of-midnight
Dragon on Top (Dragon Kin, #0.4)	G.A. Aiken	4.32	2,814	https://www.goodreads.com/book/show/24869696-dragon-on-top
Cast in Honor (Chronicles of Elantra, #11)	Michelle Sagara	4.15	3,638	https://www.goodreads.com/book/show/22665491-cast-in-honor
The Aeronaut's Windlass (The Cinder Spires, #1)	Jim Butcher	4.18	38,580	https://www.goodreads.com/book/show/24876258-the-aeronaut-s-windlass
Pia Does Hollywood (Elder Races, #8.6)	Thea Harrison	4.14	3,627	https://www.goodreads.com/book/show/25452059-pia-does-hollywood
Deceptions (Cainsville, #3)	Kelley Armstrong	4.15	9,718	https://www.goodreads.com/book/show/23006161-deceptions
Menagerie (Menagerie, #1)	Rachel Vincent	4.02	5,790	https://www.goodreads.com/book/show/18350798-menagerie
Shadows Strike (Immortal Guardians, #6)	Dianne Duvall	4.37	4,129	https://www.goodreads.com/book/show/22891495-shadows-strike
Mind Magic (World of the Lupi, #12)	Eileen Wilks	4.31	2,018	https://www.goodreads.com/book/show/23453463-mind-magic
Dragon Fall (Dragon Falls, #1)	Katie MacAlister	3.68	2,649	https://www.goodreads.com/book/show/23507711-dragon-fall
Siren's Call (Rainshadow, #4; Ghost Hunters, #12)	Jayne Castle	4.21	4,694	https://www.goodreads.com/book/show/23659059-siren-s-call
Kitty Saves the World (Kitty Norville, #14)	Carrie Vaughn	4.15	2,760	https://www.goodreads.com/book/show/18273949-kitty-saves-the-world
Edge of Darkness (Dark #23.5; Wings in the Night: Reborn, #1.5)	Christine Feehan	4.17	2,226	https://www.goodreads.com/book/show/23659164-edge-of-darkness
Ice Moon (Moon #5)	Lisa Kessler	4.39	377	https://www.goodreads.com/book/show/25695464-ice-moon
Bad Wolf (Shifters Unbound, #7.5)	Jennifer Ashley	4.13	2,394	https://www.goodreads.com/book/show/25158775-bad-wolf
Breakout (Dred Chronicles, #3)	Ann Aguirre	4.15	1,481	https://www.goodreads.com/book/show/13421246-breakout
The Single Undead Moms Club (Half-Moon Hollow, #4)	Molly Harper	4.15	3,807	https://www.goodreads.com/book/show/25101899-the-single-undead-moms-club
Harvest Moon (Moon, #4)	Lisa Kessler	4.26	392	https://www.goodreads.com/book/show/24906011-harvest-moon
Liam Takes Manhattan (Elder Races, #9.5)	Thea Harrison	3.94	3,167	https://www.goodreads.com/book/show/25452067-liam-takes-manhattan
