title	author	ave_rating	no_rating	link
Dead Heat (Alpha & Omega #4, Mercy Thompson World - Complete #11)	Patricia Briggs	4.26	35,622	https://www.goodreads.com/book/show/22571699-dead-heat
Bound by Flames (Night Prince, #3)	Jeaniene Frost	4.17	25,996	https://www.goodreads.com/book/show/16173427-bound-by-flames
The Shadows (Black Dagger Brotherhood, #13)	J.R. Ward	4.26	36,598	https://www.goodreads.com/book/show/21849362-the-shadows
Shards of Hope (Psy-Changeling, #14)	Nalini Singh	4.23	17,536	https://www.goodreads.com/book/show/17159943-shards-of-hope
Burned (Fever, #7)	Karen Marie Moning	4.14	36,891	https://www.goodreads.com/book/show/12444297-burned
The Raven (The Florentine, #1)	Sylvain Reynard	3.99	7,995	https://www.goodreads.com/book/show/18965316-the-raven
Vision in Silver (The Others, #3)	Anne Bishop	4.21	33,524	https://www.goodreads.com/book/show/21457243-vision-in-silver
Eighth Grave After Dark (Charley Davidson, #8)	Darynda Jones	4.24	24,046	https://www.goodreads.com/book/show/22922356-eighth-grave-after-dark
The Darkest Frost, Vol. 1 (The Darkest Frost, #1)	Tanya Holmes	4.17	821	https://www.goodreads.com/book/show/23156152-the-darkest-frost-vol-1
Dark Debt (Chicagoland Vampires, #11)	Chloe Neill	4.25	9,924	https://www.goodreads.com/book/show/20556438-dark-debt
Dark Heir (Jane Yellowrock, #9)	Faith Hunter	4.33	9,002	https://www.goodreads.com/book/show/22584974-dark-heir
The Unleashing (Call of Crows, #1)	Shelly Laurenston	3.89	10,207	https://www.goodreads.com/book/show/22475781-the-unleashing
Mermen (The Mermen Trilogy, #1)	Mimi Jean Pamfiloff	3.71	2,543	https://www.goodreads.com/book/show/24958079-mermen
Born of Defiance (The League: Nemesis Rising #7)	Sherrilyn Kenyon	4.45	6,370	https://www.goodreads.com/book/show/22046891-born-of-defiance
Midnight's Kiss (Elder Races, #8)	Thea Harrison	4.07	5,028	https://www.goodreads.com/book/show/22890630-midnight-s-kiss
Dead Ice (Anita Blake, Vampire Hunter, #24)	Laurell K. Hamilton	3.92	13,654	https://www.goodreads.com/book/show/21066968-dead-ice
The Immortal Who Loved Me (Argeneau #21)	Lynsay Sands	4.12	7,010	https://www.goodreads.com/book/show/20452210-the-immortal-who-loved-me
Mate Bond (Shifters Unbound, #7)	Jennifer Ashley	4.12	3,447	https://www.goodreads.com/book/show/22668736-mate-bond
Prince of Demons 2	Victoria Danann	4.29	353	https://www.goodreads.com/book/show/23861043-prince-of-demons-2
Bear Attraction (Shifters Unbound, #6.5)	Jennifer Ashley	4.11	3,066	https://www.goodreads.com/book/show/18759787-bear-attraction
